titre_lieu,url_fiche,description,date_cree,date_revision,arrondissements,types,installations,activites,commodites,accessibilite,categories,statut_ouverture,horaire_par_jour,commentaires_horaire,reglementation,paiement,telephone,courriel,titre_lieu_adresse_postale,adresse_principale,adresse_secondaire,code_postal,ville,long,lat,X,Y
"Parc Saint-Vincent-Ferrier","https://montreal.ca/lieux/parc-saint-vincent-ferrier","Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
","2019-09-03","2025-02-21","Villeray–Saint-Michel–Parc-Extension","Parc et jardins","Parc","","Fontaine d'eau potable,Module de jeu pour enfants","","",,"Horaire habituel: [lundi 06:00-00:00, mardi 06:00-00:00, mercredi 06:00-00:00, jeudi 06:00-00:00, vendredi 06:00-00:00, samedi 06:00-00:00, dimanche 06:00-00:00]","","","","",,"Parc Saint-Vincent-Ferrier","8172, rue Drolet",,"H2P2H5","Montréal",-73.63116391156,45.541953250234,"294557.1","5044679.3"
"Parc Saint-Marcel","https://montreal.ca/lieux/parc-saint-marcel","Profitez des attraits de la nature ou pratiquez des loisirs en plein air.","2019-09-03","2025-02-21","Rivière-des-Prairies–Pointe-aux-Trembles","Parc et jardins","Parc","Soccer,Pétanque ou bocce,Baseball","Aire de pique-nique,Bacs bruns publics,Fontaine d'eau potable,Module de jeu pour enfants,Module de jeu pour tout-petits,Support à vélo,Toilettes","","",,"Horaire habituel: [lundi 06:00-23:00, mardi 06:00-23:00, mercredi 06:00-23:00, jeudi 06:00-23:00, vendredi 06:00-23:00, samedi 06:00-23:00, dimanche 06:00-23:00]","","","","",,"Parc Saint-Marcel","1647, 6e Avenue",,"H1B4L5","Montréal",-73.508293451416,45.640011922967,"304153.5","5055568.5"
"Parc Saint-Marc","https://montreal.ca/lieux/parc-saint-marc","Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
","2019-09-03","2025-02-21","Rosemont–La Petite-Patrie","Parc et jardins","Parc","","","","",,"Horaire habituel: [lundi 06:00-00:00, mardi 06:00-00:00, mercredi 06:00-00:00, jeudi 06:00-00:00, vendredi 06:00-00:00, samedi 06:00-00:00, dimanche 06:00-00:00]","","","","",,"Parc Saint-Marc","6885, 1re Avenue",,"H1Y3B3","Montréal",-73.595908,45.553199,"297311.8","5045925.2"
"Parc Saint-Georges","https://montreal.ca/lieux/parc-saint-georges","Profitez des attraits de la nature ou pratiquez des loisirs en plein air.","2019-09-03","2025-02-21","Rivière-des-Prairies–Pointe-aux-Trembles","Parc et jardins","Parc","Pétanque ou bocce","Appareils d'exercices,Aire de pique-nique,Circuit d'entraînement,Douches,Fontaine d'eau potable,Module de jeu pour enfants,Module de jeu pour tout-petits,Support à vélo,Toilettes,Vestiaire familial,Wi-Fi gratuit","","",,"Horaire habituel: [lundi 06:00-23:00, mardi 06:00-23:00, mercredi 06:00-23:00, jeudi 06:00-23:00, vendredi 06:00-23:00, samedi 06:00-23:00, dimanche 06:00-23:00]","","","","numéro: 5148724104",,"Parc Saint-Georges","13050, rue Prince-Albert",,"H1A5E4","Montréal",-73.492486517869,45.654440323986,"305385.6","5057171.9"
"Parc Saint-Donat","https://montreal.ca/lieux/parc-saint-donat","Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.Empruntez gratuitement des équipements sportifs et de plein air grâce au service de prêt.","2019-09-03","2025-02-21","Mercier–Hochelaga-Maisonneuve","Parc et jardins","Parc","","Module de jeu pour enfants","","",,"Horaire habituel: [lundi 06:00-00:00, mardi 06:00-00:00, mercredi 06:00-00:00, jeudi 06:00-00:00, vendredi 06:00-00:00, samedi 06:00-00:00, dimanche 06:00-00:00]","","","","",,"Parc Saint-Donat","6800, rue de Marseille",,"H1N1M5","Montréal",-73.536198,45.582574,"301975.3","5049185.8"
"Parc Gary-Longhi","https://montreal.ca/lieux/parc-gary-longhi","Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
","2019-09-03","2025-02-21","Villeray–Saint-Michel–Parc-Extension","Parc et jardins","Parc","","Aire de pique-nique,Circuit d'entraînement,Fontaine d'eau potable,Module de jeu pour enfants,Module de jeu pour tout-petits,Table de ping pong","","",,"Horaire habituel: [lundi 06:00-00:00, mardi 06:00-00:00, mercredi 06:00-00:00, jeudi 06:00-00:00, vendredi 06:00-00:00, samedi 06:00-00:00, dimanche 06:00-00:00]","","","","",,"Parc Gary-Longhi","7645, 20e Avenue",,"H2A2K8","Montréal",-73.59898784913,45.567997953738,"297073.4","5047570.1"
"Parc Ronald-Moreau","https://montreal.ca/lieux/parc-ronald-moreau","Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
","2019-09-03","2025-02-21","Saint-Laurent","Parc et jardins","Parc","","Module de jeu pour enfants","","",,"Horaire habituel: [lundi 06:00-23:00, mardi 06:00-23:00, mercredi 06:00-23:00, jeudi 06:00-23:00, vendredi 06:00-23:00, samedi 06:00-23:00, dimanche 06:00-23:00]","","","","",,"Parc Ronald-Moreau","850, rue Maheu",,"H4M2Y7","Montréal",-73.696492016402,45.49772693809,"289443.5","5039774.8"
"Parc Robert-Prévost","https://montreal.ca/lieux/parc-robert-prevost","Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
","2019-09-03","2025-02-21","Ville-Marie","Parc et jardins","Parc","","Aire de pique-nique,Fontaine d'eau potable,Module de jeu pour enfants,Module de jeu pour tout-petits,Support à vélo","Adapté aux poussettes,Entrée de plain-pied","",,"Horaire habituel: [lundi 06:00-23:00, mardi 06:00-23:00, mercredi 06:00-23:00, jeudi 06:00-23:00, vendredi 06:00-23:00, samedi 06:00-23:00, dimanche 06:00-23:00]","","","","",,"Parc Robert-Prévost","1862, rue Labrecque",,"H2L3T5","Montréal",-73.56219448570475,45.51869327889665,"299941.1","5042087.9"
"Parc René-Masson","https://montreal.ca/lieux/parc-rene-masson","Profitez des attraits de la nature ou pratiquez des loisirs en plein air.","2019-09-03","2025-02-21","Rivière-des-Prairies–Pointe-aux-Trembles","Parc et jardins","Parc","","Fontaine d'eau potable,Toilettes,Wi-Fi gratuit","","",,"Horaire habituel: [lundi 06:00-23:00, mardi 06:00-23:00, mercredi 06:00-23:00, jeudi 06:00-23:00, vendredi 06:00-23:00, samedi 06:00-23:00, dimanche 06:00-23:00]","","","","",,"Parc René-Masson","9175, boulevard Perras",,"H1E3J7","Montréal",-73.580468337975,45.653529153269,"298528.5","5057073.8"
"Parc René-Goupil","https://montreal.ca/lieux/parc-rene-goupil","Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
","2019-09-03","2025-02-21","Villeray–Saint-Michel–Parc-Extension","Parc et jardins","Parc","","Aire de pique-nique,Douches,Fontaine d'eau potable,Table à langer,Toilettes,Vestiaire,Vestiaire familial","","",,"Horaire habituel: [lundi 06:00-00:00, mardi 06:00-00:00, mercredi 06:00-00:00, jeudi 06:00-00:00, vendredi 06:00-00:00, samedi 06:00-00:00, dimanche 06:00-00:00]","","","","",,"Parc René-Goupil","8670, 25e Avenue",,"H1Z4B2","Montréal",-73.61157,45.577624,"296092.8","5048641.2"
"Parc Raymond-Lagacé","https://montreal.ca/lieux/parc-raymond-lagace","Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
","2019-09-04","2025-02-21","Saint-Laurent","Parc et jardins","Parc","","","","",,"Horaire habituel: [lundi 06:00-23:00, mardi 06:00-23:00, mercredi 06:00-23:00, jeudi 06:00-23:00, vendredi 06:00-23:00, samedi 06:00-23:00, dimanche 06:00-23:00]","","","","",,"Parc Raymond-Lagacé","2813, rue des Outardes",,"H4R3J6","Montréal",-73.83294459087742,45.4673334995922,"278765.3","5036432.3"
"Parc Radisson","https://montreal.ca/lieux/parc-radisson","Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.","2019-09-04","2025-02-21","Mercier–Hochelaga-Maisonneuve","Parc et jardins","Parc","","","","",,"Horaire habituel: [lundi 06:00-00:00, mardi 06:00-00:00, mercredi 06:00-00:00, jeudi 06:00-00:00, vendredi 06:00-00:00, samedi 06:00-00:00, dimanche 06:00-00:00]","","","","",,"Parc Radisson","5321, rue Radisson",,"H1M1X8","Montréal",-73.54558496205856,45.5907281454178,"301243.2","5050092.4"
"Parc Persillier-Lachapelle","https://montreal.ca/lieux/parc-persillier-lachapelle","Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
","2019-09-04","2025-02-21","Ville-Marie","Parc et jardins","Parc","","Module de jeu pour enfants","","",,"Horaire habituel: [lundi 06:00-23:00, mardi 06:00-23:00, mercredi 06:00-23:00, jeudi 06:00-23:00, vendredi 06:00-23:00, samedi 06:00-23:00, dimanche 06:00-23:00]","","","","",,"Parc Persillier-Lachapelle","2040, rue Alexandre-DeSève",,"H2L2W4","Montréal",-73.56128,45.524543,"300013.0","5042738.0"
"Parc Noël-Sud","https://montreal.ca/lieux/parc-noel-sud","Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
Le terrain de basketball est ouvert de 6 h à 22 h.
Le terrain de pétanque est ouvert de 6 h à 22 h.
","2019-09-05","2025-02-21","Saint-Laurent","Parc et jardins","Parc","Pétanque ou bocce,Basketball","Terrain de basketball","","",,"Horaire habituel: [lundi 06:00-23:00, mardi 06:00-23:00, mercredi 06:00-23:00, jeudi 06:00-23:00, vendredi 06:00-23:00, samedi 06:00-23:00, dimanche 06:00-23:00]","","","","numéro: 5149562594",,"Parc Noël-Sud","3025, rue Biret",,"H4R1G2","Montréal",-73.726244,45.515867,"287123.9","5041796.9"
"Parc de Neuville-sur-Vanne","https://montreal.ca/lieux/parc-de-neuville-sur-vanne","Profitez des attraits de la nature ou pratiquez des loisirs en plein air.","2019-09-05","2025-02-21","Rivière-des-Prairies–Pointe-aux-Trembles","Parc et jardins","Parc","","","","",,"Horaire habituel: [lundi 06:00-23:00, mardi 06:00-23:00, mercredi 06:00-23:00, jeudi 06:00-23:00, vendredi 06:00-23:00, samedi 06:00-23:00, dimanche 06:00-23:00]","","","","",,"Parc de Neuville-sur-Vanne","12714, rue Notre-Dame Est",,"H1B2Z1","Montréal",-73.487562,45.648834,"305769.5","5056548.9"
"Parc du Moulin-du-Rapide","https://montreal.ca/lieux/parc-du-moulin-du-rapide","Profitez des attraits de la nature ou pratiquez des loisirs en plein air.","2019-09-05","2025-02-21","Rivière-des-Prairies–Pointe-aux-Trembles","Parc et jardins","Parc","","Aire de pique-nique,Circuit d'entraînement,Fontaine d'eau potable,Support à vélo","","",,"Horaire habituel: [lundi 06:00-23:00, mardi 06:00-23:00, mercredi 06:00-23:00, jeudi 06:00-23:00, vendredi 06:00-23:00, samedi 06:00-23:00, dimanche 06:00-23:00]","","","","",,"Parc du Moulin-du-Rapide","9659, rue de Clichy",,"H1E1A1","Montréal",-73.57109,45.66084,"299260.1","5057885.6"
"Parc Morgan","https://montreal.ca/lieux/parc-morgan","Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air. Le parc est doté d’une aire de jeux pour les enfants et d’une pente pour la glissade en luge l’hiver.","2019-09-05","2025-02-21","Mercier–Hochelaga-Maisonneuve","Parc et jardins","Parc","","","","",,"Horaire habituel: [lundi 06:00-00:00, mardi 06:00-00:00, mercredi 06:00-00:00, jeudi 06:00-00:00, vendredi 06:00-00:00, samedi 06:00-00:00, dimanche 06:00-00:00]","","","","",,"Parc Morgan","4370, rue Sainte-Catherine Est",,"H1V1Y2","Montréal",-73.53290501696267,45.55148506637562,"302230.8","5045730.8"
"Parc Henry-Morgentaler","https://montreal.ca/lieux/parc-henry-morgentaler","Venez jouer, vous détendre et admirer les arbres matures.","2019-09-05","2025-02-21","Mercier–Hochelaga-Maisonneuve","Parc et jardins","Parc","","","","",,"Horaire habituel: [lundi 06:00-00:00, mardi 06:00-00:00, mercredi 06:00-00:00, jeudi 06:00-00:00, vendredi 06:00-00:00, samedi 06:00-00:00, dimanche 06:00-00:00]","","","","",,"Parc Henry-Morgentaler","Parc Henry-Morgentaler",,"H1L6C4","Montréal",-73.528876304626,45.592768826462,"302547.0","5050318.6"
"Parc Miville-Couture","https://montreal.ca/lieux/parc-miville-couture","Le parc Miville-Couture est un lieu privilégié pour se détendre, profiter des attraits de la nature ou pratiquer des loisirs en plein air.
","2019-09-05","2025-02-21","Ville-Marie","Parc et jardins","Parc","","","","",,"","","","","",,"Parc Miville-Couture","1215, rue Atateken",,"H2L 3K9","Montréal",-73.555467,45.51693,"300466.5","5041891.6"
"Parc Juliette-Huot","https://montreal.ca/lieux/parc-juliette-huot","Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.","2019-09-05","2025-02-21","Mercier–Hochelaga-Maisonneuve","Parc et jardins","Parc","","Fontaine d'eau potable","Rampe d'accès","",,"Horaire habituel: [lundi 06:00-00:00, mardi 06:00-00:00, mercredi 06:00-00:00, jeudi 06:00-00:00, vendredi 06:00-00:00, samedi 06:00-00:00, dimanche 06:00-00:00]","","","","",,"Parc Juliette-Huot","rue Sainte-Claire",,"H1L4Z5","Montréal",-73.524093,45.601713,"302920.5","5051312.5"
"Parc Maynard-Ferguson","https://montreal.ca/lieux/parc-maynard-ferguson","Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
","2019-09-05","2025-02-21","Verdun","Parc et jardins","Parc","","Appareils d'exercices,Circuit d'entraînement,Fontaine d'eau potable,Module de jeu pour enfants,Module de jeu pour tout-petits","","",,"Horaire habituel: [lundi 07:00-21:00, mardi 07:00-21:00, mercredi 07:00-21:00, jeudi 07:00-21:00, vendredi 07:00-21:00, samedi 07:00-21:00, dimanche 07:00-21:00]","","","","",,"Parc Maynard-Ferguson","44, rue Claude-Vivier",,"H3E0A6","Montréal",-73.557985816472,45.446488551881,"300264.1","5034063.6"
"Parc Marlborough","https://montreal.ca/lieux/parc-marlborough","Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
Le terrain de basketball est ouvert de 6 h à 22 h.
Le terrain de pétanque est ouvert de 6 h à 22 h.
","2019-09-05","2025-02-21","Saint-Laurent","Parc et jardins","Parc","Pétanque ou bocce,Basketball","Terrain de basketball","","",,"Horaire habituel: [lundi 06:00-23:00, mardi 06:00-23:00, mercredi 06:00-23:00, jeudi 06:00-23:00, vendredi 06:00-23:00, samedi 06:00-23:00, dimanche 06:00-23:00]","","","","numéro: 5149562595",,"Parc Marlborough","2305, rue Beauzèle",,"H4K2G7","Montréal",-73.720608698295,45.522892112606,"287566.4","5042576.3"
"Parc Marcelle-Barthe","https://montreal.ca/lieux/parc-marcelle-barthe","Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air. On y retrouve des jeux d'eau pour se rafraîchir en été.
","2019-09-05","2025-02-21","Ville-Marie","Parc et jardins","Parc","","Aire de pique-nique,Fontaine d'eau potable,Support à vélo","Adapté aux poussettes,Entrée de plain-pied","",,"","","","","",,"Parc Marcelle-Barthe","1844, rue Montcalm",,"H2L 3H5","Montréal",-73.561322705753,45.520314443267,"300009.3","5042268.0"
"Parc Marcel-Laurin","https://montreal.ca/lieux/parc-marcel-laurin","Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
La piste d'athlétisme et l'aire de planches à roulettes sont ouverts de 6 h à 23 h.
","2019-09-05","2025-02-21","Saint-Laurent","Parc et jardins","Parc","","","","",,"Horaire habituel: [lundi 06:00-23:00, mardi 06:00-23:00, mercredi 06:00-23:00, jeudi 06:00-23:00, vendredi 06:00-23:00, samedi 06:00-23:00, dimanche 06:00-23:00]","","","","numéro: 5149562596",,"Parc Marcel-Laurin","2345, boulevard Thimens",,"H4R1T4","Montréal",-73.705298,45.507514,"288758.0","5040864.2"
"Place Emmett-Johns","https://montreal.ca/lieux/place-emmett-johns","Anciennement parc Maisonneuve–Cartier, la place Emmett-Johns est un lieu privilégié pour se détendre, profiter des attraits de la nature ou pratiquer des loisirs en plein air.","2019-09-05","2025-02-21","Ville-Marie","Parc et jardins","Place","","","","",,"Horaire habituel: [lundi 06:00-00:00, mardi 06:00-00:00, mercredi 06:00-00:00, jeudi 06:00-00:00, vendredi 06:00-00:00, samedi 06:00-00:00, dimanche 06:00-00:00]","","","","",,"Place Emmett-Johns","1449, rue Dorion",,"H2K4A4","Montréal",-73.552026,45.524096,"300735.9","5042687.8"
"Parc Magnan","https://montreal.ca/lieux/parc-magnan","Le parc Magnan est un lieu privilégié pour se détendre, profiter des attraits de la nature ou pratiquer des loisirs en plein air.
","2019-09-06","2025-02-21","Ville-Marie","Parc et jardins","Parc","","","","",,"","","","","",,"Parc Magnan","2337, rue Magnan",,"H2K 1Z5","Montréal",-73.552853,45.530236,"300671.7","5043370.2"
"Parc Luc-Durand","https://montreal.ca/lieux/parc-luc-durand","Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
","2019-09-06","2025-02-21","Rosemont–La Petite-Patrie","Parc et jardins","Parc","Baignade","Module de jeu pour enfants","","",,"Horaire habituel: [lundi 06:00-00:00, mardi 06:00-00:00, mercredi 06:00-00:00, jeudi 06:00-00:00, vendredi 06:00-00:00, samedi 06:00-00:00, dimanche 06:00-00:00]","","","","",,"Parc Luc-Durand","600, rue des Ateliers",,"H2S0A4","Montréal",-73.59666925199717,45.5318205313952,"297249.5","5043549.4"
"Parc Lady-Alys-Robi","https://montreal.ca/lieux/parc-lady-alys-robi","Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.","2019-09-06","2025-02-21","Mercier–Hochelaga-Maisonneuve","Parc et jardins","Parc","","","","",,"Horaire habituel: [lundi 06:00-00:00, mardi 06:00-00:00, mercredi 06:00-00:00, jeudi 06:00-00:00, vendredi 06:00-00:00, samedi 06:00-00:00, dimanche 06:00-00:00]","","","","",,"Parc Lady-Alys-Robi","6575, rue Cabrini",,"H1T2J8","Montréal",-73.5659248178419,45.581685651736656,"299655.4","5049088.6"
"Parc L.-O.-Taillon","https://montreal.ca/lieux/parc-l-o-taillon","Piscine et pateaugeoire Paul-Émile-SauvageauLa piscine et la pataugeoire sont ouvertes du 19 juin au 22 août 2021.Heures d'ouverture :19 et 20 juin : 11 h à 19 h21 au 25 juin : 15 h à 19 h26 juin au 22 août : 11 h à 19 hNouvelles consignes à respecter pour la baignade :Prendre une douche à la maisonAppliquer de la crème solaire à la maisonMettre votre maillot de bain à la maisonMême si les vêtements de flottaison individuelle (VFI) demeurent accessibles, nous vous recommandons d’apporter la vôtreAfin de permettre à un maximum de baigneurs de se rafraîchir, un temps de baignade maximal pourrait être mis en vigueur.Les vestiaires sont fermés. Seules les toilettes sont accessibles.","2019-09-09","2025-02-21","Mercier–Hochelaga-Maisonneuve","Parc et jardins","Parc","","","","",,"Horaire habituel: [lundi 06:00-00:00, mardi 06:00-00:00, mercredi 06:00-00:00, jeudi 06:00-00:00, vendredi 06:00-00:00, samedi 06:00-00:00, dimanche 06:00-00:00]","","","","numéro: 5148721126",,"Parc L.-O.-Taillon","9200, rue Notre-Dame Est",,"H1L4J4","Montréal",-73.51197000530733,45.606131708612374,"303866.3","5051803.3"
